TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
956000000.0	664921.8	611896.1	722542.6
958000000.0	664949.3	611911.3	722584.5
960000000.0	664976.7	611926.4	722626.1
962000000.0	665003.9	611941.4	722667.6
964000000.0	665031.1	611956.4	722709.0
966000000.0	665058.1	611971.3	722750.2
968000000.0	665085.1	611986.1	722791.2
970000000.0	665111.9	612000.9	722832.0
972000000.0	665138.6	612015.6	722872.7
974000000.0	665165.3	612030.3	722913.3
976000000.0	665191.8	612044.9	722953.6
978000000.0	665218.2	612059.5	722993.9
980000000.0	665244.5	612074.0	723033.9
982000000.0	665270.7	612088.4	723073.8
984000000.0	665296.8	612102.8	723113.6
986000000.0	665322.8	612117.1	723153.2
988000000.0	665348.7	612131.4	723192.6
990000000.0	665374.5	612145.6	723231.9
992000000.0	665400.2	612159.7	723271.1
994000000.0	665425.8	612173.8	723310.1
996000000.0	665451.3	612187.9	723348.9
998000000.0	665476.7	612201.8	723387.6
1000000000.0	665502.0	612215.8	723426.2
1002000000.0	665527.2	612229.6	723464.6
1004000000.0	665552.3	612243.5	723502.9
1006000000.0	665577.3	612257.2	723541.0
1008000000.0	665602.2	612270.9	723578.9
1010000000.0	665627.1	612284.6	723616.8
1012000000.0	665651.8	612298.2	723654.5
1014000000.0	665676.4	612311.7	723692.0
1016000000.0	665701.0	612325.2	723729.4
1018000000.0	665725.4	612338.7	723766.7
1020000000.0	665749.8	612352.1	723803.8
1022000000.0	665774.0	612365.4	723840.8
1024000000.0	665798.2	612378.7	723877.6
1026000000.0	665822.3	612392.0	723914.3
1028000000.0	665846.3	612405.1	723950.9
1030000000.0	665870.2	612418.3	723987.4
1032000000.0	665894.0	612431.4	724023.7
1034000000.0	665917.7	612444.4	724059.8
1036000000.0	665941.3	612457.4	724095.9
1038000000.0	665964.9	612470.3	724131.8
1040000000.0	665988.3	612483.2	724167.5
1042000000.0	666011.7	612496.1	724203.2
1044000000.0	666035.0	612508.9	724238.7
1046000000.0	666058.2	612521.6	724274.1
1048000000.0	666081.3	612534.3	724309.3
1050000000.0	666104.3	612547.0	724344.5
1052000000.0	666127.3	612559.6	724379.5
1054000000.0	666150.1	612572.1	724414.3
1056000000.0	666172.9	612584.6	724449.1
1058000000.0	666195.6	612597.1	724483.7
1060000000.0	666218.2	612609.5	724518.2
1062000000.0	666240.8	612621.9	724552.6
1064000000.0	666263.2	612634.2	724586.8
1066000000.0	666285.6	612646.5	724620.9
1068000000.0	666307.9	612658.7	724654.9
1070000000.0	666330.1	612670.9	724688.8
1072000000.0	666352.2	612683.0	724722.6
1074000000.0	666374.2	612695.1	724756.2
1076000000.0	666396.2	612707.2	724789.8
1078000000.0	666418.1	612719.2	724823.2
1080000000.0	666439.9	612731.2	724856.4
1082000000.0	666461.6	612743.1	724889.6
1084000000.0	666483.3	612755.0	724922.7
1086000000.0	666504.9	612766.8	724955.6
1088000000.0	666526.4	612778.6	724988.4
1090000000.0	666547.8	612790.3	725021.1
1092000000.0	666569.1	612802.0	725053.7
1094000000.0	666590.4	612813.7	725086.2
1096000000.0	666611.6	612825.3	725118.5
1098000000.0	666632.7	612836.9	725150.8
1100000000.0	666653.8	612848.5	725182.9
1102000000.0	666674.7	612860.0	725215.0
