TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
364000000.0	43942.8	37976.0	50847.1
365000000.0	43944.4	37975.1	50852.1
366000000.0	43946.0	37974.2	50857.1
367000000.0	43947.7	37973.2	50862.0
368000000.0	43949.3	37972.3	50867.0
369000000.0	43950.8	37971.4	50871.9
370000000.0	43952.4	37970.5	50876.7
371000000.0	43954.0	37969.6	50881.6
372000000.0	43955.6	37968.7	50886.4
373000000.0	43957.1	37967.8	50891.2
374000000.0	43958.7	37966.9	50896.0
375000000.0	43960.2	37966.0	50900.8
376000000.0	43961.7	37965.1	50905.5
377000000.0	43963.3	37964.2	50910.2
378000000.0	43964.8	37963.4	50914.9
379000000.0	43966.3	37962.5	50919.6
380000000.0	43967.8	37961.6	50924.3
381000000.0	43969.3	37960.7	50928.9
382000000.0	43970.8	37959.8	50933.5
383000000.0	43972.3	37959.0	50938.1
384000000.0	43973.7	37958.1	50942.7
385000000.0	43975.2	37957.2	50947.3
386000000.0	43976.6	37956.4	50951.8
387000000.0	43978.1	37955.5	50956.3
388000000.0	43979.5	37954.7	50960.8
389000000.0	43981.0	37953.8	50965.3
390000000.0	43982.4	37952.9	50969.7
391000000.0	43983.8	37952.1	50974.2
392000000.0	43985.2	37951.2	50978.6
393000000.0	43986.6	37950.4	50983.0
394000000.0	43988.0	37949.5	50987.4
395000000.0	43989.4	37948.7	50991.7
396000000.0	43990.8	37947.9	50996.1
397000000.0	43992.2	37947.0	51000.4
398000000.0	43993.6	37946.2	51004.7
399000000.0	43994.9	37945.4	51009.0
400000000.0	43996.3	37944.5	51013.2
401000000.0	43997.7	37943.7	51017.5
402000000.0	43999.0	37942.9	51021.7
403000000.0	44000.3	37942.1	51025.9
404000000.0	44001.7	37941.2	51030.1
405000000.0	44003.0	37940.4	51034.3
406000000.0	44004.3	37939.6	51038.5
407000000.0	44005.6	37938.8	51042.6
408000000.0	44006.9	37938.0	51046.7
409000000.0	44008.2	37937.2	51050.8
410000000.0	44009.5	37936.4	51054.9
411000000.0	44010.8	37935.6	51059.0
412000000.0	44012.1	37934.8	51063.0
413000000.0	44013.4	37934.0	51067.1
414000000.0	44014.7	37933.2	51071.1
415000000.0	44015.9	37932.4	51075.1
416000000.0	44017.2	37931.6	51079.1
